role,permission,direct,effective_via_alias
"platform_support","students:manage_lifecycle","false","false"
"platform_support","admission_policy:read","false","false"
"platform_support","admission_policy:manage","false","false"
"platform_support","students:qr:generate","false","false"
"platform_support","students:qr:read","false","false"
"platform_support","students:qr:rotate","false","false"
"platform_support","students:qr:revoke","false","false"
"platform_support","students:qr:resolve","false","false"
"platform_support","students:qr:resolve_all","false","false"
"platform_support","guardians:create","false","false"
"platform_support","guardians:read","false","false"
"platform_support","guardians:update","false","false"
"platform_support","guardians:verify","false","false"
"platform_support","student_documents:manage","false","false"
"platform_support","siblings:manage","false","false"
"platform_support","enrollments:create","false","false"
"platform_support","enrollments:read","false","false"
"platform_support","transport:read","false","false"
"platform_support","transport:manage","false","false"
"platform_support","transport:operate","false","false"
"platform_support","transport:routes:create","false","false"
"platform_support","transport:routes:read","false","false"
"platform_support","transport:routes:update","false","false"
"platform_support","transport:vehicles:create","false","false"
"platform_support","transport:vehicles:read","false","false"
"platform_support","transport:vehicles:update","false","false"
"platform_support","transport:assignments:create","false","false"
"platform_support","transport:assignments:read","false","false"
"platform_support","transport:assignments:update","false","false"
"platform_support","transport:trips:create","false","false"
"platform_support","transport:trips:read","false","false"
"platform_support","transport:trips:update","false","false"
"platform_support","transport:location:read","false","false"
"platform_support","transport:location:update","false","false"
"platform_support","transport:tracking:parent","false","false"
"platform_support","transport:reports:read","false","false"
"platform_billing_admin","classes:create","false","false"
"platform_billing_admin","classes:read","false","false"
"platform_billing_admin","streams:create","false","false"
"platform_billing_admin","streams:read","false","false"
"platform_billing_admin","academic_years:create","false","false"
"platform_billing_admin","academic_years:read","false","false"
"platform_billing_admin","sections:create","false","false"
"platform_billing_admin","sections:read","false","false"
"platform_billing_admin","academics:manage","false","false"
"platform_billing_admin","academics:read","false","false"
"platform_billing_admin","academics:enter_marks","false","false"
"platform_billing_admin","academics:manage_report_cards","false","false"
"platform_billing_admin","academics:create","false","false"
"platform_billing_admin","academics:update","false","false"
"platform_billing_admin","academics:delete","false","false"
"platform_billing_admin","exam-terms:read","false","false"
"platform_billing_admin","exam-terms:manage","false","false"
"platform_billing_admin","exam-terms:unlock","false","false"
"platform_billing_admin","assessment-components:read","false","false"
"platform_billing_admin","assessment-components:manage","false","false"
"platform_billing_admin","marks:read","false","false"
"platform_billing_admin","marks:manage","false","false"
"platform_billing_admin","marks:review_lock","false","false"
"platform_billing_admin","academics:cas:manage","false","false"
"platform_billing_admin","cas-records:read","false","false"
"platform_billing_admin","cas-records:manage","false","false"
"platform_billing_admin","results:read","false","false"
"platform_billing_admin","results:publish","false","false"
"platform_billing_admin","results:unpublish","false","false"
"platform_billing_admin","academics:report_cards:review","false","false"
"platform_billing_admin","timetable:manage","false","false"
"platform_billing_admin","timetable:read_published","false","false"
"platform_billing_admin","timetable:read","false","false"
"platform_billing_admin","timetable:create","false","false"
"platform_billing_admin","timetable:update","false","false"
"platform_billing_admin","timetable:delete","false","false"
"platform_billing_admin","timetable:publish","false","false"
"platform_billing_admin","timetable:substitute","false","false"
"platform_billing_admin","homework:create","false","false"
"platform_billing_admin","homework:read_published","false","false"
"platform_billing_admin","homework:read","false","false"
"platform_billing_admin","homework:review","false","false"
