province_id,province_name_en,province_name_ne,district_id,district_name_en,district_name_ne,local_level_id,local_level_name_en,local_level_name_ne,local_level_type_id,local_level_type_code,local_level_type_en,local_level_type_ne
3,Bagmati Province,बागमती प्रदेश,29,Lalitpur,ललितपुर,331,Lalitpur,ललितपुर,1,METROPOLITAN_CITY,Metropolitan City,महानगरपालिका
3,Bagmati Province,बागमती प्रदेश,29,Lalitpur,ललितपुर,333,Godawari,गोदावरी,3,MUNICIPALITY,Municipality,नगरपालिका
3,Bagmati Province,बागमती प्रदेश,29,Lalitpur,ललितपुर,332,Mahalaxmi,महालक्ष्मी,3,MUNICIPALITY,Municipality,नगरपालिका
3,Bagmati Province,बागमती प्रदेश,29,Lalitpur,ललितपुर,335,Bagmati,बागमती,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
3,Bagmati Province,बागमती प्रदेश,29,Lalitpur,ललितपुर,334,Konjyosom,कोन्ज्योसोम,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
3,Bagmati Province,बागमती प्रदेश,29,Lalitpur,ललितपुर,336,Mahankal,महाङ्काल,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
3,Bagmati Province,बागमती प्रदेश,30,Makwanpur,मकवानपुर,337,Hetauda,हेटौडा,2,SUB_METROPOLITAN_CITY,Sub-Metropolitan City,उपमहानगरपालिका
3,Bagmati Province,बागमती प्रदेश,30,Makwanpur,मकवानपुर,338,Thaha,थाहा,3,MUNICIPALITY,Municipality,नगरपालिका
3,Bagmati Province,बागमती प्रदेश,30,Makwanpur,मकवानपुर,344,Bagmati,बाग्मति,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
3,Bagmati Province,बागमती प्रदेश,30,Makwanpur,मकवानपुर,343,Bakaiya,बकैया,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
3,Bagmati Province,बागमती प्रदेश,30,Makwanpur,मकवानपुर,339,Bhimphedi,भिमफेदी,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
3,Bagmati Province,बागमती प्रदेश,30,Makwanpur,मकवानपुर,346,Indrasarowar,इन्द्रसरोबर,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
3,Bagmati Province,बागमती प्रदेश,30,Makwanpur,मकवानपुर,345,Kailash,कैलाश,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
3,Bagmati Province,बागमती प्रदेश,30,Makwanpur,मकवानपुर,340,Makawanpurgadhi,मकवानपुरगढी,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
3,Bagmati Province,बागमती प्रदेश,30,Makwanpur,मकवानपुर,341,Manahari,मनहरी,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
3,Bagmati Province,बागमती प्रदेश,30,Makwanpur,मकवानपुर,342,Raksirang,राक्सिराङ्ग,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
3,Bagmati Province,बागमती प्रदेश,31,Nuwakot,नुवाकोट,348,Belkotgadhi,बेलकोटगढी,3,MUNICIPALITY,Municipality,नगरपालिका
3,Bagmati Province,बागमती प्रदेश,31,Nuwakot,नुवाकोट,347,Bidur,विदुर,3,MUNICIPALITY,Municipality,नगरपालिका
3,Bagmati Province,बागमती प्रदेश,31,Nuwakot,नुवाकोट,352,Dupcheshwar,दुप्चेश्वर,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
3,Bagmati Province,बागमती प्रदेश,31,Nuwakot,नुवाकोट,349,Kakani,ककनी,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
3,Bagmati Province,बागमती प्रदेश,31,Nuwakot,नुवाकोट,357,Kispang,किस्पाङ,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
3,Bagmati Province,बागमती प्रदेश,31,Nuwakot,नुवाकोट,351,Likhu,लिखु,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
3,Bagmati Province,बागमती प्रदेश,31,Nuwakot,नुवाकोट,358,Myagang,म्यगङ,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
3,Bagmati Province,बागमती प्रदेश,31,Nuwakot,नुवाकोट,350,Panchakanya,पञ्चकन्या,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
3,Bagmati Province,बागमती प्रदेश,31,Nuwakot,नुवाकोट,353,Shivapuri,शिवपुरी,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
3,Bagmati Province,बागमती प्रदेश,31,Nuwakot,नुवाकोट,355,Suryagadhi,सुर्यगढी,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
3,Bagmati Province,बागमती प्रदेश,31,Nuwakot,नुवाकोट,354,Tadi,तादी,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
3,Bagmati Province,बागमती प्रदेश,31,Nuwakot,नुवाकोट,356,Tarkeshwar,तारकेश्वर,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
3,Bagmati Province,बागमती प्रदेश,32,Ramechhap,रामेछाप,359,Manthali,मन्थली,3,MUNICIPALITY,Municipality,नगरपालिका
3,Bagmati Province,बागमती प्रदेश,32,Ramechhap,रामेछाप,360,Ramechhap,रामेछाप,3,MUNICIPALITY,Municipality,नगरपालिका
3,Bagmati Province,बागमती प्रदेश,32,Ramechhap,रामेछाप,363,Doramba,दोरम्बा,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
3,Bagmati Province,बागमती प्रदेश,32,Ramechhap,रामेछाप,364,Gokulganga,गोकुलगङ्गा,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
3,Bagmati Province,बागमती प्रदेश,32,Ramechhap,रामेछाप,362,Khandadevi,खाँडादेवी,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
3,Bagmati Province,बागमती प्रदेश,32,Ramechhap,रामेछाप,365,LikhuTamakoshi,लिखु तामाकोशी,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
3,Bagmati Province,बागमती प्रदेश,32,Ramechhap,रामेछाप,366,Sunapati,सुनापती,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
3,Bagmati Province,बागमती प्रदेश,32,Ramechhap,रामेछाप,361,Umakunda,उमाकुण्ड,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
3,Bagmati Province,बागमती प्रदेश,33,Rasuwa,रसुवा,368,Gosaikunda,गोसाईकुण्ड,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
3,Bagmati Province,बागमती प्रदेश,33,Rasuwa,रसुवा,367,Kalika,कालिका,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
3,Bagmati Province,बागमती प्रदेश,33,Rasuwa,रसुवा,369,Naukunda,नौकुण्ड,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
3,Bagmati Province,बागमती प्रदेश,33,Rasuwa,रसुवा,370,Parbatikunda,आमाछोदिङमो,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
3,Bagmati Province,बागमती प्रदेश,33,Rasuwa,रसुवा,371,Uttargaya,उत्तरगया,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
3,Bagmati Province,बागमती प्रदेश,34,Sindhuli,सिन्धुली,373,Dudhauli,दुधौली,3,MUNICIPALITY,Municipality,नगरपालिका
3,Bagmati Province,बागमती प्रदेश,34,Sindhuli,सिन्धुली,372,Kamalamai,कमलामाई,3,MUNICIPALITY,Municipality,नगरपालिका
3,Bagmati Province,बागमती प्रदेश,34,Sindhuli,सिन्धुली,380,Ghyanglekh,घ्याङलेख,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
3,Bagmati Province,बागमती प्रदेश,34,Sindhuli,सिन्धुली,378,Golanjor,गोलन्जर,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
3,Bagmati Province,बागमती प्रदेश,34,Sindhuli,सिन्धुली,375,Hariharpurgadhi,हरिहरपुरगढी,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
3,Bagmati Province,बागमती प्रदेश,34,Sindhuli,सिन्धुली,377,Marin,मरिण,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
3,Bagmati Province,बागमती प्रदेश,34,Sindhuli,सिन्धुली,379,Phikkal,फिक्कल,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
3,Bagmati Province,बागमती प्रदेश,34,Sindhuli,सिन्धुली,374,Sunkoshi,सुनकोशी,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
3,Bagmati Province,बागमती प्रदेश,34,Sindhuli,सिन्धुली,376,Tinpatan,तीनपाटन,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
3,Bagmati Province,बागमती प्रदेश,35,Sindhupalchok,सिन्धुपाल्चोक,382,Bahrabise,बाह्रविसे,3,MUNICIPALITY,Municipality,नगरपालिका
3,Bagmati Province,बागमती प्रदेश,35,Sindhupalchok,सिन्धुपाल्चोक,381,Chautara Sangachowkgadi,चौतारा साँगाचोकगढी,3,MUNICIPALITY,Municipality,नगरपालिका
3,Bagmati Province,बागमती प्रदेश,35,Sindhupalchok,सिन्धुपाल्चोक,383,Melamchi,मेलम्ची,3,MUNICIPALITY,Municipality,नगरपालिका
3,Bagmati Province,बागमती प्रदेश,35,Sindhupalchok,सिन्धुपाल्चोक,384,Balephi,बलेफी,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
3,Bagmati Province,बागमती प्रदेश,35,Sindhupalchok,सिन्धुपाल्चोक,389,Bhotekoshi,भोटेकोशी,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
3,Bagmati Province,बागमती प्रदेश,35,Sindhupalchok,सिन्धुपाल्चोक,391,Helambu,हेलम्बु,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
3,Bagmati Province,बागमती प्रदेश,35,Sindhupalchok,सिन्धुपाल्चोक,386,Indrawati,ईन्द्रावती,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
3,Bagmati Province,बागमती प्रदेश,35,Sindhupalchok,सिन्धुपाल्चोक,387,Jugal,जुगल,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
3,Bagmati Province,बागमती प्रदेश,35,Sindhupalchok,सिन्धुपाल्चोक,390,Lisankhu,लिसङ्खु पाखर,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
3,Bagmati Province,बागमती प्रदेश,35,Sindhupalchok,सिन्धुपाल्चोक,388,Panchpokhari,पाँचपोखरी थाङपाल,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
3,Bagmati Province,बागमती प्रदेश,35,Sindhupalchok,सिन्धुपाल्चोक,385,Sunkoshi,सुनकोशी,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
3,Bagmati Province,बागमती प्रदेश,35,Sindhupalchok,सिन्धुपाल्चोक,392,Tripurasundari,त्रिपुरासुन्दरी,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
4,Gandaki Province,गण्डकी प्रदेश,36,Baglung,बागलुङ,393,Baglung,बागलुङ,3,MUNICIPALITY,Municipality,नगरपालिका
4,Gandaki Province,गण्डकी प्रदेश,36,Baglung,बागलुङ,394,Dhorpatan,ढोरपाटन,3,MUNICIPALITY,Municipality,नगरपालिका
4,Gandaki Province,गण्डकी प्रदेश,36,Baglung,बागलुङ,395,Galkot,गल्कोट,3,MUNICIPALITY,Municipality,नगरपालिका
4,Gandaki Province,गण्डकी प्रदेश,36,Baglung,बागलुङ,396,Jaimuni,जैमूनी,3,MUNICIPALITY,Municipality,नगरपालिका
4,Gandaki Province,गण्डकी प्रदेश,36,Baglung,बागलुङ,402,Badigad,वडिगाड,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
4,Gandaki Province,गण्डकी प्रदेश,36,Baglung,बागलुङ,397,Bareng,वरेङ,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
4,Gandaki Province,गण्डकी प्रदेश,36,Baglung,बागलुङ,398,Khathekhola,काठेखोला,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
4,Gandaki Province,गण्डकी प्रदेश,36,Baglung,बागलुङ,401,Nishi Khola,निसीखोला,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
4,Gandaki Province,गण्डकी प्रदेश,36,Baglung,बागलुङ,399,Taman Khola,तमानखोला,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
4,Gandaki Province,गण्डकी प्रदेश,36,Baglung,बागलुङ,400,Tara Khola,ताराखोला,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
4,Gandaki Province,गण्डकी प्रदेश,37,Gorkha,गोरखा,403,Gorkha,गोरखा,3,MUNICIPALITY,Municipality,नगरपालिका
4,Gandaki Province,गण्डकी प्रदेश,37,Gorkha,गोरखा,404,Palungtar,पालुङटार,3,MUNICIPALITY,Municipality,नगरपालिका
4,Gandaki Province,गण्डकी प्रदेश,37,Gorkha,गोरखा,412,Aarughat,आरूघाट,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
4,Gandaki Province,गण्डकी प्रदेश,37,Gorkha,गोरखा,407,Ajirkot,अजिरकोट,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
4,Gandaki Province,गण्डकी प्रदेश,37,Gorkha,गोरखा,410,Bhimsen Thapa,भिमसेनथापा,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
4,Gandaki Province,गण्डकी प्रदेश,37,Gorkha,गोरखा,408,Chumnubri,चुमनुव्री,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
4,Gandaki Province,गण्डकी प्रदेश,37,Gorkha,गोरखा,409,Dharche,धार्चे,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
4,Gandaki Province,गण्डकी प्रदेश,37,Gorkha,गोरखा,413,Gandaki,गण्डकी,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
4,Gandaki Province,गण्डकी प्रदेश,37,Gorkha,गोरखा,411,Sahid Lakhan,शहिद लखन,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
4,Gandaki Province,गण्डकी प्रदेश,37,Gorkha,गोरखा,406,Siranchowk,सिरानचोक,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
4,Gandaki Province,गण्डकी प्रदेश,37,Gorkha,गोरखा,405,Sulikot,बारपाक सुलिकोट,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
4,Gandaki Province,गण्डकी प्रदेश,38,Kaski,कास्की,414,Pokhara,पोखरा,1,METROPOLITAN_CITY,Metropolitan City,महानगरपालिका
4,Gandaki Province,गण्डकी प्रदेश,38,Kaski,कास्की,415,Annapurna,अन्नपूर्ण,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
4,Gandaki Province,गण्डकी प्रदेश,38,Kaski,कास्की,416,Machhapuchchhre,माछापुच्छ्रे,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
4,Gandaki Province,गण्डकी प्रदेश,38,Kaski,कास्की,417,Madi,मादी,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
4,Gandaki Province,गण्डकी प्रदेश,38,Kaski,कास्की,418,Rupa,रूपा,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
4,Gandaki Province,गण्डकी प्रदेश,39,Lamjung,लमजुङ,419,Besisahar,बेसीशहर,3,MUNICIPALITY,Municipality,नगरपालिका
4,Gandaki Province,गण्डकी प्रदेश,39,Lamjung,लमजुङ,420,Madhya Nepal,मध्यनेपाल,3,MUNICIPALITY,Municipality,नगरपालिका
4,Gandaki Province,गण्डकी प्रदेश,39,Lamjung,लमजुङ,421,Rainas,रारइनास,3,MUNICIPALITY,Municipality,नगरपालिका
4,Gandaki Province,गण्डकी प्रदेश,39,Lamjung,लमजुङ,422,Sundarbazar,सुन्दरबजार,3,MUNICIPALITY,Municipality,नगरपालिका
4,Gandaki Province,गण्डकी प्रदेश,39,Lamjung,लमजुङ,423,Dordi,दोर्दी,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
4,Gandaki Province,गण्डकी प्रदेश,39,Lamjung,लमजुङ,424,Dudhpokhari,दूधपोखरी,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
4,Gandaki Province,गण्डकी प्रदेश,39,Lamjung,लमजुङ,425,Kwhlosothar,क्व्होलासोथार,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
4,Gandaki Province,गण्डकी प्रदेश,39,Lamjung,लमजुङ,426,Marsyangdi,मर्स्याङदी,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
4,Gandaki Province,गण्डकी प्रदेश,40,Manang,मनाङ,427,Chame,चामे,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
4,Gandaki Province,गण्डकी प्रदेश,40,Manang,मनाङ,430,Manang Ngisyang,मनाङ ङिस्याङ,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
4,Gandaki Province,गण्डकी प्रदेश,40,Manang,मनाङ,429,NarpaBhumi,नार्पा भूमि,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
4,Gandaki Province,गण्डकी प्रदेश,40,Manang,मनाङ,428,Nason,नासोँ,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
4,Gandaki Province,गण्डकी प्रदेश,41,Mustang,मुस्ताङ,433,Barhagaun Muktichhetra,वारागुङ मुक्तिक्षेत्र,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
4,Gandaki Province,गण्डकी प्रदेश,41,Mustang,मुस्ताङ,431,Gharpajhong,घरपझोङ,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
4,Gandaki Province,गण्डकी प्रदेश,41,Mustang,मुस्ताङ,435,Lo-Ghekar Damodarkunda,लो-घेकर दामोदरकुण्ड,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
4,Gandaki Province,गण्डकी प्रदेश,41,Mustang,मुस्ताङ,434,Lomanthang,लोमन्थाङ,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
4,Gandaki Province,गण्डकी प्रदेश,41,Mustang,मुस्ताङ,432,Thasang,थासाङ,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
4,Gandaki Province,गण्डकी प्रदेश,42,Myagdi,म्याग्दी,436,Beni,बेनी,3,MUNICIPALITY,Municipality,नगरपालिका
4,Gandaki Province,गण्डकी प्रदेश,42,Myagdi,म्याग्दी,437,Annapurna,अन्नपुर्ण,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
4,Gandaki Province,गण्डकी प्रदेश,42,Myagdi,म्याग्दी,438,Dhaulagiri,धवलागिरी,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
4,Gandaki Province,गण्डकी प्रदेश,42,Myagdi,म्याग्दी,440,Malika,मालिका,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
4,Gandaki Province,गण्डकी प्रदेश,42,Myagdi,म्याग्दी,439,Mangala,मंगला,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
4,Gandaki Province,गण्डकी प्रदेश,42,Myagdi,म्याग्दी,441,Raghuganga,रघुगंगा,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
4,Gandaki Province,गण्डकी प्रदेश,43,Nawalpur,नवलपुर,444,Devachuli,देवचुली,3,MUNICIPALITY,Municipality,नगरपालिका
4,Gandaki Province,गण्डकी प्रदेश,43,Nawalpur,नवलपुर,443,Gaindakot,गैडाकोट,3,MUNICIPALITY,Municipality,नगरपालिका
4,Gandaki Province,गण्डकी प्रदेश,43,Nawalpur,नवलपुर,442,Kawasoti,कावासोती,3,MUNICIPALITY,Municipality,नगरपालिका
4,Gandaki Province,गण्डकी प्रदेश,43,Nawalpur,नवलपुर,445,Madhya Bindu,मध्यविन्दु,3,MUNICIPALITY,Municipality,नगरपालिका
4,Gandaki Province,गण्डकी प्रदेश,43,Nawalpur,नवलपुर,446,Baudikali,बौदीकाली,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
4,Gandaki Province,गण्डकी प्रदेश,43,Nawalpur,नवलपुर,448,Binayi Tribeni,विनयी त्रिवेणी,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
4,Gandaki Province,गण्डकी प्रदेश,43,Nawalpur,नवलपुर,447,Bulingtar,बुलिङटार,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
4,Gandaki Province,गण्डकी प्रदेश,43,Nawalpur,नवलपुर,449,Hupsekot,हुप्सेकोट,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
4,Gandaki Province,गण्डकी प्रदेश,44,Parbat,पर्वत,450,Kushma,कुश्मा,3,MUNICIPALITY,Municipality,नगरपालिका
4,Gandaki Province,गण्डकी प्रदेश,44,Parbat,पर्वत,451,Phalewas,फलेवास,3,MUNICIPALITY,Municipality,नगरपालिका
4,Gandaki Province,गण्डकी प्रदेश,44,Parbat,पर्वत,456,Bihadi,विहादी,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
4,Gandaki Province,गण्डकी प्रदेश,44,Parbat,पर्वत,452,Jaljala,जलजला,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
4,Gandaki Province,गण्डकी प्रदेश,44,Parbat,पर्वत,454,Mahashila,महाशिला,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
4,Gandaki Province,गण्डकी प्रदेश,44,Parbat,पर्वत,455,Modi,मोदी,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
4,Gandaki Province,गण्डकी प्रदेश,44,Parbat,पर्वत,453,Paiyun,पैयूं,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
4,Gandaki Province,गण्डकी प्रदेश,45,Syangja,स्याङग्जा,460,Bheerkot,भीरकोट,3,MUNICIPALITY,Municipality,नगरपालिका
4,Gandaki Province,गण्डकी प्रदेश,45,Syangja,स्याङग्जा,458,Chapakot,चापाकोट,3,MUNICIPALITY,Municipality,नगरपालिका
4,Gandaki Province,गण्डकी प्रदेश,45,Syangja,स्याङग्जा,457,Galyang,गल्याङ,3,MUNICIPALITY,Municipality,नगरपालिका
4,Gandaki Province,गण्डकी प्रदेश,45,Syangja,स्याङग्जा,459,Putalibazar,पुतलीबजार,3,MUNICIPALITY,Municipality,नगरपालिका
4,Gandaki Province,गण्डकी प्रदेश,45,Syangja,स्याङग्जा,461,Waling,वालिङ,3,MUNICIPALITY,Municipality,नगरपालिका
4,Gandaki Province,गण्डकी प्रदेश,45,Syangja,स्याङग्जा,463,Aandhikhola,आँधिखोला,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
4,Gandaki Province,गण्डकी प्रदेश,45,Syangja,स्याङग्जा,462,Arjun Chaupari,अर्जुनचौपारी,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
4,Gandaki Province,गण्डकी प्रदेश,45,Syangja,स्याङग्जा,467,Biruwa,बिरुवा,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
4,Gandaki Province,गण्डकी प्रदेश,45,Syangja,स्याङग्जा,466,Harinas,हरिनास,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
4,Gandaki Province,गण्डकी प्रदेश,45,Syangja,स्याङग्जा,464,Kaligandaki,कालीगण्डकी,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
4,Gandaki Province,गण्डकी प्रदेश,45,Syangja,स्याङग्जा,465,Phedikhola,फेदीखोला,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
4,Gandaki Province,गण्डकी प्रदेश,46,Tanahun,तनहुँ,468,Bhanu,भानु,3,MUNICIPALITY,Municipality,नगरपालिका
4,Gandaki Province,गण्डकी प्रदेश,46,Tanahun,तनहुँ,469,Bhimad,भिमाद,3,MUNICIPALITY,Municipality,नगरपालिका
4,Gandaki Province,गण्डकी प्रदेश,46,Tanahun,तनहुँ,470,Byas,व्यास,3,MUNICIPALITY,Municipality,नगरपालिका
4,Gandaki Province,गण्डकी प्रदेश,46,Tanahun,तनहुँ,471,Suklagandaki,शुक्लागण्डकी,3,MUNICIPALITY,Municipality,नगरपालिका
4,Gandaki Province,गण्डकी प्रदेश,46,Tanahun,तनहुँ,472,AnbuKhaireni,आँबुखैरेनी,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
4,Gandaki Province,गण्डकी प्रदेश,46,Tanahun,तनहुँ,474,Bandipur,वन्दिपुर,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
4,Gandaki Province,गण्डकी प्रदेश,46,Tanahun,तनहुँ,473,Devghat,देवघाट,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
4,Gandaki Province,गण्डकी प्रदेश,46,Tanahun,तनहुँ,476,Ghiring,घिरिङ,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
4,Gandaki Province,गण्डकी प्रदेश,46,Tanahun,तनहुँ,477,Myagde,म्याग्दे,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
4,Gandaki Province,गण्डकी प्रदेश,46,Tanahun,तनहुँ,475,Rishing,ऋषिङ्ग,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
5,Lumbini Province,लुम्बिनी प्रदेश,50,Arghakhanchi,अर्घाखाँची,513,Bhumikasthan,भूमिकास्थान,3,MUNICIPALITY,Municipality,नगरपालिका
5,Lumbini Province,लुम्बिनी प्रदेश,50,Arghakhanchi,अर्घाखाँची,511,Sandhikharka,सन्धिखर्क,3,MUNICIPALITY,Municipality,नगरपालिका
5,Lumbini Province,लुम्बिनी प्रदेश,50,Arghakhanchi,अर्घाखाँची,512,Sitganga,शितगंगा,3,MUNICIPALITY,Municipality,नगरपालिका
5,Lumbini Province,लुम्बिनी प्रदेश,50,Arghakhanchi,अर्घाखाँची,514,Chhatradev,छत्रदेव,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
5,Lumbini Province,लुम्बिनी प्रदेश,50,Arghakhanchi,अर्घाखाँची,516,Malarani,मालारानी,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
5,Lumbini Province,लुम्बिनी प्रदेश,50,Arghakhanchi,अर्घाखाँची,515,Panini,पाणिनी,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
5,Lumbini Province,लुम्बिनी प्रदेश,57,Banke,बाँके,571,Nepalgunj,नेपालगंज,2,SUB_METROPOLITAN_CITY,Sub-Metropolitan City,उपमहानगरपालिका
5,Lumbini Province,लुम्बिनी प्रदेश,57,Banke,बाँके,572,Kohalpur,कोहलपुर,3,MUNICIPALITY,Municipality,नगरपालिका
5,Lumbini Province,लुम्बिनी प्रदेश,57,Banke,बाँके,578,Baijanath,बैजनाथ,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
5,Lumbini Province,लुम्बिनी प्रदेश,57,Banke,बाँके,575,Duduwa,डुडुवा,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
5,Lumbini Province,लुम्बिनी प्रदेश,57,Banke,बाँके,576,Janaki,जानकी,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
5,Lumbini Province,लुम्बिनी प्रदेश,57,Banke,बाँके,577,Khajura,खजुरा,4,RURAL_MUNICIPALITY,Rural Municipality,गाउँपालिका
